BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20032630	cat(p(MGI:Scd1)) increases path(MESHD:"Insulin Resistance")	Lack of SCD1 function significantly increases insulin sensitivity in skeletal muscles and corrects the hypometabolic phenotype of leptin-deficient ob/ob mice,	SEN:10005072	15562249
BEL:20032632	cat(p(MGI:Scd1)) decreases cat(p(MGI:Cpt1b))	The activity and mRNA levels of carnitine palmitoyltransferase I (CPT I) and the rate of beta-oxidation were increased in oxidative muscles of SCD1-/- mice.	SEN:10019558	15562249
BEL:20032634	cat(p(MGI:Scd1)) increases cat(p(MGI:Sptlc1))	The mRNA levels and activity of serine palmitoyltransferase (SPT), a key enzyme in ceramide synthesis, as well as the incorporation of [14C]palmitate into ceramide were decreased by approximately 50% in red muscles of SCD1-/- mice.	SEN:10019556	15562249
BEL:20032642	cat(p(MGI:Scd1)) decreases r(MGI:Cpt1b)	The activity and mRNA levels of carnitine palmitoyltransferase I (CPT I) and the rate of beta-oxidation were increased in oxidative muscles of SCD1-/- mice.	SEN:10019558	15562249
BEL:20032644	cat(p(MGI:Scd1)) increases r(MGI:Sptlc1)	The mRNA levels and activity of serine palmitoyltransferase (SPT), a key enzyme in ceramide synthesis, as well as the incorporation of [14C]palmitate into ceramide were decreased by approximately 50% in red muscles of SCD1-/- mice.	SEN:10019556	15562249
BEL:20032652	cat(p(MGI:Serpine1)) increases bp(GOBP:"neutrophil chemotaxis")	Exogenous PAI-1 (50 µg) restored the LPS-induced neutrophil recruitment to the alveolar space in PAI-1-deficient mice	SEN:10019564	16148154
BEL:20032654	cat(p(MGI:Serpine1)) decreases cat(p(MGI:Plat))	The most upregulated gene identified encodes plasminogen activator inhibitor 1 (PAI-1, Serpine 1), a protease inhibitor that blocks urokinase plasminogen activator (uPA) and tissue-type plasminogen activator (tPA) activity.	SEN:10005078	16250054
BEL:20032656	cat(p(MGI:Serpine1)) decreases cat(p(MGI:Plau))	The most upregulated gene identified encodes plasminogen activator inhibitor 1 (PAI-1, Serpine 1), a protease inhibitor that blocks urokinase plasminogen activator (uPA) and tissue-type plasminogen activator (tPA) activity.	SEN:10005078	16250054
BEL:20032658	cat(p(MGI:Serpine1)) decreases kin(p(MGI:Met))	This was further supported by elevated levels of c-Met and Akt phosphorylation in PAI-1-/- mice after BDL.	SEN:10005080	16250054
BEL:20032660	cat(p(MGI:Serpine1)) decreases p(MGI:Hgf)	% Furthermore, PAI-1-/- mice had higher levels of tPA activation and mature hepatocyte growth factor (HGF) after BDL than WT mice,	SEN:10005082	16250054
BEL:20032670	cat(p(MGI:Shh)) decreases r(EGID:387202)	qPCR analysis showed that Gli1 and Patched1 mRNA levels were increased in the mutant lung (Fig. 4D), confirming hyperactive Shh signaling. miR-206 levels were significantly reduced by 3-fold in these mutant lungs compared to Rosa(SmoM2) controls (Fig. 4D), providing evidence that Shh signaling blocks miR-206 expression in vivo.	SEN:10019566	22031887
BEL:20032682	cat(p(MGI:Sirt1)) decreases bp(GOBP:"fat cell differentiation")	Treatment with the plant polyphenol resveratrol as well as isonicotinamide, both of which activate Sirt1, blocked adipocyte development and increased the expression of osteoblast markers.	SEN:10005090	16813520
BEL:20032684	cat(p(MGI:Sirt1)) decreases bp(GOBP:"fat cell differentiation")	In contrast, a SIRT1 inhibitory compound showed a stimulatory activity on the differentiation of adipocytes	SEN:10005092	17099246
BEL:20032686	cat(p(MGI:Sirt1)) decreases bp(GOBP:"inflammatory response")	In addition, the same compounds have anti-inflammatory properties, as became evident by the reduction of the proinflammatory cytokine tumor necrosis factor-alpha (TNF-alpha)	SEN:10019572	17099246
BEL:20032688	cat(p(MGI:Sirt1)) increases bp(GOBP:"osteoblast differentiation")	Treatment with the plant polyphenol resveratrol as well as isonicotinamide, both of which activate Sirt1, blocked adipocyte development and increased the expression of osteoblast markers.	SEN:10005090	16813520
BEL:20032694	cat(p(MGI:Sirt1)) increases cat(p(MGI:Acss2))	SIRT1 expression also led to a pronounced increase in AceCS1-dependent fatty-acid synthesis from acetate.	SEN:10005098	16790548
BEL:20032696	cat(p(MGI:Sirt1)) increases cat(p(MGI:Ctsb))	expression of exogenous human (h) SIRT1 in the brain of hSIRT1 transgenics also resulted in decreased ROCK1 expression and elevated alpha-secretase activity in vivo	SEN:10005100	16751189
BEL:20032702	cat(p(MGI:Sirt1)) increases complex(p(MGI:Foxo1),p(MGI:Cebpa))	SIRT1 increases adiponectin transcription in adipocytes by activating Foxo1 and enhancing Foxo1 and C/EBPa interaction.	SEN:10019574	17090532
BEL:20032708	cat(p(MGI:Sirt1)) decreases p(MGI:Acss2,pmod(A,K,661))	Site-specific acetylation of mouse AceCS1 on Lys-661 was identified by using mass spectrometry and a specific anti-acetyl-AceCS antibody. SIRT1 was the only member of seven human Sir2 homologues capable of deacetylating AceCS1	SEN:10019578	16790548
BEL:20032716	cat(p(MGI:Sirt1)) decreases p(MGI:Tnf)	In addition, the same compounds have anti-inflammatory properties, as became evident by the reduction of the proinflammatory cytokine tumor necrosis factor-alpha (TNF-alpha)	SEN:10019572	17099246
BEL:20032722	cat(p(MGI:Sirt1)) increases r(MGI:Acadm)	from full text - As expected, fasting induced gene expression of fatty acid oxidation enzymes medium chain acyl-CoA deyhydrogenase (MCAD) and carnitine palmitoyltransferase- 1a (CPT-1a) (Fig. 4A). Notably, mice with hepatic SIRT1 knockdown displayed lower expression of these enzymes compared with control mice.	SEN:10019584	17646659
BEL:20032728	cat(p(MGI:Sirt1)) increases r(MGI:Cpt1a)	from full text - As expected, fasting induced gene expression of fatty acid oxidation enzymes medium chain acyl-CoA deyhydrogenase (MCAD) and carnitine palmitoyltransferase- 1a (CPT-1a) (Fig. 4A). Notably, mice with hepatic SIRT1 knockdown displayed lower expression of these enzymes compared with control mice.	SEN:10019584	17646659
BEL:20032730	cat(p(MGI:Sirt1)) increases r(MGI:Cyp7a1)	from full text - A rate-limiting enzyme involved in bile acid synthesis, Cyp7A1, was decreased in fasted livers of SIRT1 shRNA mice (Fig. 4D) and induced by SIRT1 overexpression in the fasted state	SEN:10019586	17646659
BEL:20032732	cat(p(MGI:Sirt1)) increases r(MGI:Dgat2)	from full text - Expression of DGAT2, an enzyme involved in fatty acid esterification to glycerol, was markedly reduced in SIRT1 knockdown mice	SEN:10019588	17646659
BEL:20032734	cat(p(MGI:Sirt1)) increases r(MGI:G6pc)	from full text - As shown in Fig. 2A, infection with SIRT1 shRNA resulted in reduced expression of the gluconeogenic G6Pase and Pepck	SEN:10019590	17646659
BEL:20032738	cat(p(MGI:Sirt1)) increases r(MGI:Nr1h3)	from full text - SIRT1 knockdown caused a slight yet highly significant decrease in LXRalpha expression in both fed and fasted livers. However, SIRT1 knockdown decreased expression of PGC-1beta only the fasted state	SEN:10019592	17646659
BEL:20032740	cat(p(MGI:Sirt1)) increases r(MGI:Pck1)	from full text - As shown in Fig. 2A, infection with SIRT1 shRNA resulted in reduced expression of the gluconeogenic G6Pase and Pepck	SEN:10019590	17646659
BEL:20032742	cat(p(MGI:Sirt1)) increases r(MGI:Ppargc1b)	from full text - SIRT1 knockdown caused a slight yet highly significant decrease in LXRalpha expression in both fed and fasted livers. However, SIRT1 knockdown decreased expression of PGC-1beta only the fasted state	SEN:10019592	17646659
BEL:20032744	cat(p(MGI:Sirt1)) decreases r(MGI:Rock1)	expression of exogenous human (h) SIRT1 in the brain of hSIRT1 transgenics also resulted in decreased ROCK1 expression and elevated alpha-secretase activity in vivo	SEN:10005100	16751189
BEL:20032746	cat(p(MGI:Sirt1)) decreases r(MGI:Ucp2)	beta cell-specific Sirt1-overexpressing (BESTO) transgenic mice. Microarray analyses of beta cell lines reveal that Sirt1 regulates genes involved in insulin secretion, including uncoupling protein 2 (Ucp2). Isolated BESTO islets also have reduced Ucp2, increased ATP production, and enhanced insulin secretion during glucose and KCl stimulation.	SEN:10019568	16098828
BEL:20032748	cat(p(MGI:Sirt1)) increases sec(p(HGNC:INS))	beta cell-specific Sirt1-overexpressing (BESTO) transgenic mice. Microarray analyses of beta cell lines reveal that Sirt1 regulates genes involved in insulin secretion, including uncoupling protein 2 (Ucp2). Isolated BESTO islets also have reduced Ucp2, increased ATP production, and enhanced insulin secretion during glucose and KCl stimulation.	SEN:10019568	16098828
BEL:20032750	cat(p(MGI:Sirt1)) increases sec(p(HGNC:INS))	Increased dosage of mammalian Sir2 in pancreatic beta cells enhances glucose- stimulated insulin secretion in mice.	SEN:10005114	16098828
BEL:20032752	cat(p(MGI:Sirt1)) decreases sec(p(MGI:Adipoq))	Figure 2A demonstrates that activation of SIRT1 reduces the secretion of adiponectin (external) without significantly affecting synthesis of the protein (intracellular) or without affecting secretion of adipsin.	SEN:10019594	17452443
BEL:20032760	cat(p(MGI:Sirt1)) increases tscript(p(MGI:Cebpa))	SIRT1 increases adiponectin transcription in adipocytes by activating Foxo1 and enhancing Foxo1 and C/EBPa interaction.	SEN:10019574	17090532
BEL:20032762	cat(p(MGI:Sirt1)) increases tscript(p(MGI:Foxo1))	SIRT1 increases adiponectin transcription in adipocytes by activating Foxo1 and enhancing Foxo1 and C/EBPa interaction.	SEN:10019574	17090532
BEL:20032764	cat(p(MGI:Sirt1)) directlyDecreases tscript(p(MGI:Jun))	Here, we show that SIRT1 associated with c-JUN in co-immunoprecipitation of whole cell lysate, and inhibited the transcriptional activity of c-JUN in the mammalian two hybridization system.	SEN:10005120	18823944
BEL:20032772	cat(p(MGI:Sirt3)) increases cat(p(MGI:Acss1))	specifically deacetylated by mitochondrial SIRT3 AceCS2 was completely inactivated upon acetylation and was rapidly reactivated by SIRT3 deacetylation	SEN:10019600	16790548
BEL:20032774	cat(p(MGI:Sirt3)) decreases p(MGI:Acss1,pmod(A,K,635))	specifically deacetylated by mitochondrial SIRT3 AceCS2 was completely inactivated upon acetylation and was rapidly reactivated by SIRT3 deacetylation	SEN:10019600	16790548
BEL:20032792	cat(p(MGI:Smurf1)) increases deg(p(MGI:Smad1))	Thus overexpression of Smurf1 specifically promotes Smad1 and Smad5 ubiquitination and degradation in embryonic lung epithelium, thereby modulating the effects of BMP4 on embryonic lung growth.	SEN:10019610	14711801
BEL:20032794	cat(p(MGI:Smurf1)) increases deg(p(MGI:Smad5))	Thus overexpression of Smurf1 specifically promotes Smad1 and Smad5 ubiquitination and degradation in embryonic lung epithelium, thereby modulating the effects of BMP4 on embryonic lung growth.	SEN:10019610	14711801
BEL:20032812	cat(p(MGI:Sod1)) decreases cat(p(MGI:Nos2))	These results indicate that superoxide dismutase overexpression blocks the PDGF-induced release of PGE2 by blocking induction of nitric oxide synthase.	SEN:10005128	7574691
BEL:20032820	cat(p(MGI:Sod2)) decreases a(CHEBI:"reactive oxygen species")	These results indicate that the increase in mitochondrial reactive oxygen species from knockout of SOD2 activity can result in biochemical aberrations with features reminiscent of mitochondrial myopathy	SEN:10000028	9927656
BEL:20032838	cat(p(MGI:Spn)) increases bp(GOBP:"cell adhesion")	These results identify CD43 as a T cell counterreceptor for sialoadhesin and suggest that in addition to its anti-adhesive role CD43 may promote cell-cell interactions.	SEN:10005136	11238599
BEL:20032844	cat(p(MGI:Sptlc1)) increases a(CHEBI:ceramide)	Analysis showed that, compared with WT mice, Sptlc1(+/-) and Sptlc2(+/-) mice had: decreased liver SPT activity by 45% and 60% (P<0.01, respectively); decreased liver ceramide (22% and 39%, P<0.05 and P<0.01, respectively) and sphingosine levels (22% and 31%, P<0.05 and P<0.01, respectively);	SEN:10019622	16216550
BEL:20032846	cat(p(MGI:Sptlc1)) increases a(CHEBI:sphingosine)	Analysis showed that, compared with WT mice, Sptlc1(+/-) and Sptlc2(+/-) mice had: decreased liver SPT activity by 45% and 60% (P<0.01, respectively); decreased liver ceramide (22% and 39%, P<0.05 and P<0.01, respectively) and sphingosine levels (22% and 31%, P<0.05 and P<0.01, respectively);	SEN:10019622	16216550
BEL:20032848	cat(p(MGI:Sptlc2)) increases a(CHEBI:ceramide)	Analysis showed that, compared with WT mice, Sptlc1(+/-) and Sptlc2(+/-) mice had: decreased liver SPT activity by 45% and 60% (P<0.01, respectively); decreased liver ceramide (22% and 39%, P<0.05 and P<0.01, respectively) and sphingosine levels (22% and 31%, P<0.05 and P<0.01, respectively);	SEN:10019622	16216550
BEL:20032850	cat(p(MGI:Sptlc2)) increases a(CHEBI:sphingosine)	Analysis showed that, compared with WT mice, Sptlc1(+/-) and Sptlc2(+/-) mice had: decreased liver SPT activity by 45% and 60% (P<0.01, respectively); decreased liver ceramide (22% and 39%, P<0.05 and P<0.01, respectively) and sphingosine levels (22% and 31%, P<0.05 and P<0.01, respectively);	SEN:10019622	16216550
BEL:20032866	cat(p(MGI:St3gal5)) decreases bp(GOBP:"insulin receptor signaling pathway")	GM3 ganglioside has been described as a negative regulator of insulin receptor signaling. Mutant cells that express GM3 ganglioside display impaired insulin-dependent growth relative to parental cells expressing only lactosylceramide (8).	SEN:10019626	12629211
BEL:20032888	cat(p(MGI:Tert)) decreases path(MESHD:Hypertension)	Mice lacking telomerase activity develop hypertension in the first and third generations as a result of an increased plasma endothelin-1 level due to the overexpression of endothelin-converting enzyme (99).	SEN:10019634	17981770
BEL:20032890	cat(p(MGI:Tert)) decreases p(MGI:Ece1)	Mice lacking telomerase activity develop hypertension in the first and third generations as a result of an increased plasma endothelin-1 level due to the overexpression of endothelin-converting enzyme (99).	SEN:10019634	17981770
BEL:20032892	cat(p(MGI:Tert)) decreases p(MGI:Edn1)	Mice lacking telomerase activity develop hypertension in the first and third generations as a result of an increased plasma endothelin-1 level due to the overexpression of endothelin-converting enzyme (99).	SEN:10019634	17981770
BEL:20032894	cat(p(MGI:Tgfb1)) increases kin(p(MGI:Tgfbr1))	Moreover, inhibition of the TGFbeta1 converting enzyme, furin, resulted in increased PHD2 expression, and decreased basal HIF-1alpha and VEGF levels, suggesting that endogenous production of bioactive TGFbeta1 efficiently regulates HIF-1-targeted genes.	SEN:10019116	16815840
BEL:20032896	cat(p(MGI:Tgfb1)) increases kin(p(MGI:Tgfbr2))	Moreover, inhibition of the TGFbeta1 converting enzyme, furin, resulted in increased PHD2 expression, and decreased basal HIF-1alpha and VEGF levels, suggesting that endogenous production of bioactive TGFbeta1 efficiently regulates HIF-1-targeted genes.	SEN:10019116	16815840
BEL:20032898	cat(p(MGI:Tgfbr2)) increases r(MGI:Foxa1)	Foxa1 upregulation in the absence of HNF-6 results from increased TGF-beta signaling via increased expression of the TGF-beta receptor II.	SEN:10005150	15562441
BEL:20032902	cat(p(MGI:Thra)) increases r(MGI:Atp2a1)	Protein analysis of TRalpha1-/-beta-/- soleus muscles showed a marked increase in expression of the slow isoform of the sarcoplasmic reticulum Ca2+ pump (SERCa2), whilst expression of the fast type (SERCa1) was decreased	SEN:10019636	12562961
BEL:20032904	cat(p(MGI:Thra)) decreases r(MGI:Atp2a2)	Protein analysis of TRalpha1-/-beta-/- soleus muscles showed a marked increase in expression of the slow isoform of the sarcoplasmic reticulum Ca2+ pump (SERCa2), whilst expression of the fast type (SERCa1) was decreased	SEN:10019636	12562961
